מספר חדר,ID,קטגוריה,סוג,משפחה,קומה
לא משויך,3872390,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3872493,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3872552,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3872851,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3872874,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3872894,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3872917,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3872939,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873016,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873027,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873037,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873094,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873103,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873119,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873131,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873141,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873202,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873210,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873218,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873226,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873234,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873242,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873250,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873270,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873278,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873286,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873294,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873302,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873320,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873330,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873338,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873348,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873360,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873368,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873378,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873386,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873394,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873402,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873412,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873420,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873428,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873436,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873444,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873452,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873646,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873774,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873832,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873890,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873925,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873933,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873943,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3873990,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874000,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874008,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874016,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874034,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874054,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874062,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874082,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874090,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874098,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874108,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874116,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874124,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874140,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3874152,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877285,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877295,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877305,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877368,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877386,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877516,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877559,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877612,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877648,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877670,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877696,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877739,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3877776,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3878442,Electrical Fixtures,FOR LSS UPS,Frame_Socket,לא
לא משויך,3883312,Electrical Fixtures,FOR LSS UPS,Frame_Socket,לא
לא משויך,3883397,Electrical Fixtures,FOR LSS UPS,Frame_Socket,לא
לא משויך,3883730,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3889548,Electrical Fixtures,W,M_Junction Boxes - W,לא
לא משויך,3889624,Electrical Fixtures,W,M_Junction Boxes - W,לא
לא משויך,3889838,Electrical Fixtures,W,M_Junction Boxes - W,לא
לא משויך,3890245,Electrical Fixtures,Normal x1 WP,Frame_Socket,לא
לא משויך,3890259,Electrical Fixtures,Type 2,Frame_Socket,לא
לא משויך,3890261,Electrical Fixtures,Type 2,Frame_Socket,לא
לא משויך,3890263,Electrical Fixtures,Type 2,Frame_Socket,לא
לא משויך,3890264,Electrical Fixtures,Type 2,Frame_Socket,לא
לא משויך,3890265,Electrical Fixtures,Type 2,Frame_Socket,לא
לא משויך,3891214,Electrical Fixtures,W,M_Junction Boxes - W,לא
לא משויך,3893007,Electrical Fixtures,FOR LSS UPS,Frame_Socket,לא
לא משויך,3893009,Electrical Fixtures,FOR LSS UPS,Frame_Socket,לא
לא משויך,3894603,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3894908,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895232,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895256,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895352,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895520,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895552,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895576,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895596,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895616,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895640,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895664,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895684,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895724,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895818,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3895900,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3897795,Electrical Fixtures,GEN CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897796,Electrical Fixtures,UPS CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897797,Electrical Fixtures,GEN CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897798,Electrical Fixtures,UPS CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897799,Electrical Fixtures,GEN CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897800,Electrical Fixtures,UPS CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897801,Electrical Fixtures,GEN CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897802,Electrical Fixtures,UPS CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897803,Electrical Fixtures,GEN CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897804,Electrical Fixtures,UPS CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897805,Electrical Fixtures,GEN CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3897806,Electrical Fixtures,UPS CEE_1x16A_1Ph,Socket_Cee_R19,לא
לא משויך,3898258,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3914445,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3914476,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3914493,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3914979,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3914980,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3914981,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3915269,Electrical Fixtures,W,M_Junction Boxes - W,לא
לא משויך,3916251,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3916381,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3916459,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3916645,Electrical Fixtures,W63A,M_Junction Boxes - W,לא
לא משויך,3919111,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3919112,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3919398,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3919400,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3919611,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3919612,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3919876,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3919877,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3919975,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3919976,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3920118,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3920119,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3920267,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3920269,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3920293,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3920295,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3920503,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3920504,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3920624,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3920626,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3920801,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3920802,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3920897,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3920899,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921038,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921039,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921104,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921105,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921187,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921188,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921348,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921349,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921373,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921374,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921473,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921474,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921616,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921617,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921683,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921684,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921699,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921700,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921774,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921775,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921883,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921884,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3921937,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3921939,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922222,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922223,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922267,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922268,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922309,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922310,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922353,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922354,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922504,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922506,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922612,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922613,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922652,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922653,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922762,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922764,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922823,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922824,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922878,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922880,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3922983,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3922984,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923036,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923037,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923083,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923085,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923507,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923508,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923510,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923511,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923512,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923513,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923515,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923516,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923518,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923519,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923521,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923522,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923524,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923525,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923527,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923528,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923530,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923531,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923533,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923534,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923536,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923537,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923539,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923540,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923542,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923543,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923545,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923546,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923548,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923549,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923551,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923552,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923554,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923555,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923557,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923558,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923560,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923561,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923567,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923568,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923569,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923570,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923572,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923573,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923575,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923576,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923578,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923579,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923581,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923582,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923584,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923585,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923588,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923589,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923590,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923591,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923594,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923595,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923596,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923597,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923599,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923600,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923602,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923603,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923605,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923606,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923608,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923609,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923611,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923612,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923614,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923615,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923617,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923618,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923620,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923621,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3923623,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3923624,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3924132,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3924133,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3924228,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3924230,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3924340,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3924342,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
